
---------- Begin Simulation Statistics ----------
simSeconds                                  18.576066                       # Number of seconds simulated (Second)
simTicks                                 18576066476000                       # Number of ticks simulated (Tick)
finalTick                                18576066476000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 231328.71                       # Real time elapsed on the host (Second)
hostTickRate                                 80301603                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   18170436                       # Number of bytes of host memory used (Byte)
simInsts                                  46902717871                       # Number of instructions simulated (Count)
simOps                                    46902736359                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   202754                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     202754                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                     18576066523                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.792122                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.262432                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    23589897151                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                  470100                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   23851136773                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued               1908140                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           139338719                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         54653061                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              27568                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples        18555124974                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.285420                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.941233                       # Number of insts issued each cycle (Count)
system.cpu0.executeStats0.numBranches       228219154                       # Number of branches executed (Count)
system.cpu0.executeStats0.numLoadInsts     5692698692                       # Number of load instructions executed (Count)
system.cpu0.executeStats0.numStoreInsts    3020418457                       # Number of stores executed (Count)
system.cpu0.executeStats0.instRate           1.283481                       # Inst execution rate ((Count/Cycle))
system.cpu0.executeStats0.numFpRegReads   10353114905                       # Number of times the floating registers were read (Count)
system.cpu0.executeStats0.numFpRegWrites   7765302947                       # Number of times the floating registers were written (Count)
system.cpu0.executeStats0.numIntRegReads  22325880771                       # Number of times the integer registers were read (Count)
system.cpu0.executeStats0.numIntRegWrites  12554017683                       # Number of times the integer registers were written (Count)
system.cpu0.executeStats0.numMemRefs       8713117149                       # Number of memory refs (Count)
system.cpu0.executeStats0.numMiscRegReads  13496366308                       # Number of times the Misc registers were read (Count)
system.cpu0.executeStats0.numMiscRegWrites  12745753391                       # Number of times the Misc registers were written (Count)
system.cpu0.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu0.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu0.fetch.predictedBranches         185318585                       # Number of branches that fetch has predicted taken (Count)
system.cpu0.fetch.cycles                   5398436757                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu0.fetch.squashCycles               34477996                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu0.fetch.miscStallCycles                 335                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu0.fetch.pendingTrapStallCycles         1950                       # Number of stall cycles due to pending traps (Cycle)
system.cpu0.fetch.icacheWaitRetryStallCycles           56                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu0.fetch.cacheLines               1354482898                       # Number of cache lines fetched (Count)
system.cpu0.fetch.icacheSquashes               451833                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu0.fetch.nisnDist::samples       18555124974                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::mean             1.282953                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::stdev            2.769246                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::underflows              0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::0             14845040634     80.01%     80.01% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::1               183508416      0.99%     80.99% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::2               206437976      1.11%     82.11% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::3               240796454      1.30%     83.40% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::4               258721362      1.39%     84.80% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::5               230690067      1.24%     86.04% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::6               157222045      0.85%     86.89% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::7               106751601      0.58%     87.46% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::8              2325956419     12.54%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::total         18555124974                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetchStats0.numInsts          23805329223                       # Number of instructions fetched (thread level) (Count)
system.cpu0.fetchStats0.numOps                      0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu0.fetchStats0.fetchRate            1.281505                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu0.fetchStats0.numBranches         268405131                       # Number of branches fetched (Count)
system.cpu0.fetchStats0.branchRate           0.014449                       # Number of branch fetches per cycle (Ratio)
system.cpu0.fetchStats0.icacheStallCycles  13139446878                       # ICache total stall cycles (Cycle)
system.cpu0.fetchStats0.numFetchSuspends            0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu0.icache.demandHits::cpu0.inst    481875828                       # number of demand (read+write) hits (Count)
system.cpu0.icache.demandHits::total        481875828                       # number of demand (read+write) hits (Count)
system.cpu0.icache.overallHits::cpu0.inst    481875828                       # number of overall hits (Count)
system.cpu0.icache.overallHits::total       481875828                       # number of overall hits (Count)
system.cpu0.icache.demandMisses::cpu0.inst    872607070                       # number of demand (read+write) misses (Count)
system.cpu0.icache.demandMisses::total      872607070                       # number of demand (read+write) misses (Count)
system.cpu0.icache.overallMisses::cpu0.inst    872607070                       # number of overall misses (Count)
system.cpu0.icache.overallMisses::total     872607070                       # number of overall misses (Count)
system.cpu0.icache.demandMissLatency::cpu0.inst 14030996650000                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.icache.demandMissLatency::total 14030996650000                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.icache.overallMissLatency::cpu0.inst 14030996650000                       # number of overall miss ticks (Tick)
system.cpu0.icache.overallMissLatency::total 14030996650000                       # number of overall miss ticks (Tick)
system.cpu0.icache.demandAccesses::cpu0.inst   1354482898                       # number of demand (read+write) accesses (Count)
system.cpu0.icache.demandAccesses::total   1354482898                       # number of demand (read+write) accesses (Count)
system.cpu0.icache.overallAccesses::cpu0.inst   1354482898                       # number of overall (read+write) accesses (Count)
system.cpu0.icache.overallAccesses::total   1354482898                       # number of overall (read+write) accesses (Count)
system.cpu0.icache.demandMissRate::cpu0.inst     0.644236                       # miss rate for demand accesses (Ratio)
system.cpu0.icache.demandMissRate::total     0.644236                       # miss rate for demand accesses (Ratio)
system.cpu0.icache.overallMissRate::cpu0.inst     0.644236                       # miss rate for overall accesses (Ratio)
system.cpu0.icache.overallMissRate::total     0.644236                       # miss rate for overall accesses (Ratio)
system.cpu0.icache.demandAvgMissLatency::cpu0.inst 16079.398314                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.icache.demandAvgMissLatency::total 16079.398314                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.icache.overallAvgMissLatency::cpu0.inst 16079.398314                       # average overall miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMissLatency::total 16079.398314                       # average overall miss latency ((Tick/Count))
system.cpu0.icache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu0.icache.blockedCycles::no_targets          164                       # number of cycles access was blocked (Cycle)
system.cpu0.icache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu0.icache.blockedCauses::no_targets            7                       # number of times access was blocked (Count)
system.cpu0.icache.avgBlocked::no_mshrs           nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.icache.avgBlocked::no_targets    23.428571                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.icache.writebacks::writebacks    872378772                       # number of writebacks (Count)
system.cpu0.icache.writebacks::total        872378772                       # number of writebacks (Count)
system.cpu0.icache.demandMshrHits::cpu0.inst       227748                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.icache.demandMshrHits::total       227748                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.icache.overallMshrHits::cpu0.inst       227748                       # number of overall MSHR hits (Count)
system.cpu0.icache.overallMshrHits::total       227748                       # number of overall MSHR hits (Count)
system.cpu0.icache.demandMshrMisses::cpu0.inst    872379322                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.icache.demandMshrMisses::total    872379322                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.icache.overallMshrMisses::cpu0.inst    872379322                       # number of overall MSHR misses (Count)
system.cpu0.icache.overallMshrMisses::total    872379322                       # number of overall MSHR misses (Count)
system.cpu0.icache.demandMshrMissLatency::cpu0.inst 13153061692000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.icache.demandMshrMissLatency::total 13153061692000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.icache.overallMshrMissLatency::cpu0.inst 13153061692000                       # number of overall MSHR miss ticks (Tick)
system.cpu0.icache.overallMshrMissLatency::total 13153061692000                       # number of overall MSHR miss ticks (Tick)
system.cpu0.icache.demandMshrMissRate::cpu0.inst     0.644068                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.icache.demandMshrMissRate::total     0.644068                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.icache.overallMshrMissRate::cpu0.inst     0.644068                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.icache.overallMshrMissRate::total     0.644068                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.icache.demandAvgMshrMissLatency::cpu0.inst 15077.227715                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.demandAvgMshrMissLatency::total 15077.227715                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMshrMissLatency::cpu0.inst 15077.227715                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMshrMissLatency::total 15077.227715                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.replacements             872378772                       # number of replacements (Count)
system.cpu0.icache.ReadReq.hits::cpu0.inst    481875828                       # number of ReadReq hits (Count)
system.cpu0.icache.ReadReq.hits::total      481875828                       # number of ReadReq hits (Count)
system.cpu0.icache.ReadReq.misses::cpu0.inst    872607070                       # number of ReadReq misses (Count)
