
---------- Begin Simulation Statistics ----------
simSeconds                                   3.040610                       # Number of seconds simulated (Second)
simTicks                                 3040609526000                       # Number of ticks simulated (Tick)
finalTick                                3040609526000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 248928.30                       # Real time elapsed on the host (Second)
hostTickRate                                 12214801                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17139996                       # Number of bytes of host memory used (Byte)
simInsts                                  10693482148                       # Number of instructions simulated (Count)
simOps                                    10693664387                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    42958                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      42959                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                      3040609622                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     5531107710                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                 3227933                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    5582686621                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued               7864796                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           189580614                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined        133441587                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved             157522                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples         3035792185                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.838955                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.052102                       # Number of insts issued each cycle (Count)
system.cpu0.mmu.itb.readMisses                      0                       # read misses (Count)
system.cpu0.mmu.itb.readAccesses                    0                       # read accesses (Count)
system.cpu0.mmu.itb.writeHits                       0                       # write hits (Count)
system.cpu0.mmu.itb.writeMisses                     0                       # write misses (Count)
system.cpu0.mmu.itb.writeAccesses                   0                       # write accesses (Count)
system.cpu0.mmu.itb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu0.mmu.itb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu0.mmu.itb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu0.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 3040609526000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.power_state.pwrStateResidencyTicks::ON 3040609526000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.rename.squashCycles               8273952                       # Number of cycles rename is squashing (Cycle)
system.cpu0.rename.idleCycles               294994574                       # Number of cycles rename is idle (Cycle)
system.cpu0.rename.blockCycles              569622836                       # Number of cycles rename is blocking (Cycle)
system.cpu0.rename.serializeStallCycles     109958299                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu0.rename.runCycles                673247979                       # Number of cycles rename is running (Cycle)
system.cpu0.rename.unblockCycles           1379694545                       # Number of cycles rename is unblocking (Cycle)
system.cpu0.rename.renamedInsts            5591396109                       # Number of instructions processed by rename (Count)
system.cpu0.rename.ROBFullEvents             19246070                       # Number of times rename has blocked due to ROB full (Count)
system.cpu0.rename.IQFullEvents             460918815                       # Number of times rename has blocked due to IQ full (Count)
system.cpu0.rename.LQFullEvents             814313651                       # Number of times rename has blocked due to LQ full (Count)
system.cpu0.rename.SQFullEvents              84785886                       # Number of times rename has blocked due to SQ full (Count)
system.cpu0.rename.renamedOperands         4682771691                       # Number of destination operands rename has renamed (Count)
system.cpu0.rename.lookups                 8991448041                       # Number of register rename lookups that rename has made (Count)
system.cpu0.rename.intLookups              5303866824                       # Number of integer rename lookups (Count)
system.cpu0.rename.fpLookups               3618258819                       # Number of floating rename lookups (Count)
system.cpu0.rename.committedMaps           4497430397                       # Number of HB maps that are committed (Count)
system.cpu0.rename.undoneMaps               185341268                       # Number of HB maps that are undone due to squashing (Count)
system.cpu0.rename.serializing                2487785                       # count of serializing insts renamed (Count)
system.cpu0.rename.tempSerializing            2493489                       # count of temporary serializing insts renamed (Count)
system.cpu0.rename.skidInsts               1741764463                       # count of insts added to the skid buffer (Count)
system.cpu0.rob.reads                      8165134519                       # The number of ROB reads (Count)
system.cpu0.rob.writes                    11093885613                       # The number of ROB writes (Count)
system.cpu0.thread_0.numInsts              5344663866                       # Number of Instructions committed (Count)
system.cpu0.thread_0.numOps                5344754985                       # Number of Ops committed (Count)
system.cpu0.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu0.workload.numSyscalls                 1832                       # Number of system calls (Count)
system.cpu1.numCycles                      3040609607                       # Number of cpu cycles simulated (Cycle)
system.cpu1.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu1.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu1.instsAdded                     5535280992                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu1.nonSpecInstsAdded                 3229548                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu1.instsIssued                    5586958820                       # Number of instructions issued (Count)
system.cpu1.squashedInstsIssued               7866265                       # Number of squashed instructions issued (Count)
system.cpu1.squashedInstsExamined           189601029                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu1.squashedOperandsExamined        133481716                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu1.squashedNonSpecRemoved             159123                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu1.numIssuedDist::samples         3035804085                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::mean              1.840356                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::stdev             2.052372                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::underflows               0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::0               1090660552     35.93%     35.93% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::1                606468065     19.98%     55.90% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::2                424328233     13.98%     69.88% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::3                294678842      9.71%     79.59% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::4                254470148      8.38%     87.97% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::5                140172035      4.62%     92.59% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::6                101701576      3.35%     95.94% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::7                 67749532      2.23%     98.17% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::8                 55575102      1.83%    100.00% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::overflows                0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::min_value                0                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::max_value                8                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::total           3035804085                       # Number of insts issued each cycle (Count)
system.cpu1.statFuBusy::No_OpClass                  0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::IntAlu               17722771      3.28%      3.28% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::IntMult                433278      0.08%      3.36% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::IntDiv                  35719      0.01%      3.36% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatAdd              1287312      0.24%      3.60% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatCmp               125031      0.02%      3.62% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatCvt               152288      0.03%      3.65% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatMult           181536469     33.56%     37.21% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatMultAcc         98969298     18.30%     55.51% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatDiv            134757729     24.91%     80.42% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatMisc            50402230      9.32%     89.74% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::FloatSqrt             4424496      0.82%     90.55% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdAdd                     0      0.00%     90.55% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdAddAcc                  0      0.00%     90.55% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdAlu                     0      0.00%     90.55% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdCmp                     0      0.00%     90.55% # attempts to use FU when none available (Count)
system.cpu1.statFuBusy::SimdCvt                     0      0.00%     90.55% # attempts to use FU when none available (Count)
