
---------- Begin Simulation Statistics ----------
simSeconds                                         30                       # Number of seconds simulated (Second)
simTicks                                 30000000000000                       # Number of ticks simulated (Tick)
finalTick                                30000000000000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  17827.35                       # Real time elapsed on the host (Second)
hostTickRate                               1682807455                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16971636                       # Number of bytes of host memory used (Byte)
simInsts                                   4729241886                       # Number of instructions simulated (Count)
simOps                                     4729242705                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   265280                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     265280                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                       968094102                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     3693160759                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                 3800675                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    3462316046                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued              25386499                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           663875911                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined        381617430                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                136                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          968006305                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              3.576749                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.700789                       # Number of insts issued each cycle (Count)
system.cpu1.fpInstQueueReads                    25607                       # Number of floating instruction queue reads (Count)
system.cpu1.fpInstQueueWrites                   12943                       # Number of floating instruction queue writes (Count)
system.cpu1.fpInstQueueWakeupAccesses            7513                       # Number of floating instruction queue wakeup accesses (Count)
system.cpu1.vecInstQueueReads                       0                       # Number of vector instruction queue reads (Count)
system.cpu1.vecInstQueueWrites                      0                       # Number of vector instruction queue writes (Count)
system.cpu1.vecInstQueueWakeupAccesses              0                       # Number of vector instruction queue wakeup accesses (Count)
system.cpu1.intAluAccesses                 1841896907                       # Number of integer alu accesses (Count)
system.cpu1.fpAluAccesses                       16586                       # Number of floating point alu accesses (Count)
system.cpu1.vecAluAccesses                          0                       # Number of vector alu accesses (Count)
system.cpu1.numInsts                       1718353253                       # Number of executed instructions (Count)
system.cpu1.numLoadInsts                    423151582                       # Number of load instructions executed (Count)
system.cpu1.numSquashedInsts                   641248                       # Number of squashed instructions skipped in execute (Count)
system.cpu1.numSwp                                  0                       # Number of swp insts executed (Count)
system.cpu1.numNop                                  0                       # Number of nop insts executed (Count)
system.cpu1.numRefs                         791543184                       # Number of memory reference insts executed (Count)
system.cpu1.numBranches                     326089814                       # Number of branches executed (Count)
system.cpu1.numStoreInsts                   368391602                       # Number of stores executed (Count)
system.cpu1.numRate                          1.774998                       # Inst execution rate ((Count/Cycle))
system.cpu1.timesIdled                          14648                       # Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.cpu1.idleCycles                         180986                       # Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.cpu1.quiesceCycles                        6299                       # Total number of cycles that CPU has spent quiesced or waiting for an interrupt (Cycle)
system.cpu1.committedInsts                 1696156370                       # Number of Instructions Simulated (Count)
system.cpu1.committedOps                   1696157182                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu1.cpi                              0.570754                       # CPI: Cycles Per Instruction ((Cycle/Count))
system.cpu1.totalCpi                         0.570754                       # CPI: Total CPI of All Threads ((Cycle/Count))
system.cpu1.ipc                              1.752070                       # IPC: Instructions Per Cycle ((Count/Cycle))
system.cpu1.totalIpc                         1.752070                       # IPC: Total IPC of All Threads ((Count/Cycle))
system.cpu1.intRegfileReads                1834360118                       # Number of integer regfile reads (Count)
system.cpu1.intRegfileWrites               1076209513                       # Number of integer regfile writes (Count)
system.cpu1.fpRegfileReads                       3022                       # Number of floating regfile reads (Count)
system.cpu1.fpRegfileWrites                      4682                       # Number of floating regfile writes (Count)
system.cpu1.miscRegfileReads                 17407474                       # number of misc regfile reads (Count)
system.cpu1.miscRegfileWrites                     162                       # number of misc regfile writes (Count)
system.cpu1.MemDepUnit__0.insertedLoads     424108291                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu1.MemDepUnit__0.insertedStores    368955035                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu1.MemDepUnit__0.conflictingLoads     18009482                       # Number of conflicting loads. (Count)
system.cpu1.MemDepUnit__0.conflictingStores       584902                       # Number of conflicting stores. (Count)
system.cpu1.MemDepUnit__1.insertedLoads             0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu1.MemDepUnit__1.insertedStores            0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu1.MemDepUnit__1.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu1.MemDepUnit__1.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu1.MemDepUnit__2.insertedLoads             0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu1.MemDepUnit__2.insertedStores            0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu1.MemDepUnit__2.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu1.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu1.MemDepUnit__3.insertedLoads             0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu1.MemDepUnit__3.insertedStores            0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu1.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu1.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu1.branchPred.lookups              484998125                       # Number of BP lookups (Count)
system.cpu1.branchPred.condPredicted        283454069                       # Number of conditional branches predicted (Count)
system.cpu1.branchPred.condIncorrect           389130                       # Number of conditional branches incorrect (Count)
system.cpu1.branchPred.BTBLookups           264122427                       # Number of BTB lookups (Count)
system.cpu1.branchPred.BTBUpdates              258527                       # Number of BTB updates (Count)
system.cpu1.branchPred.BTBHits              263714388                       # Number of BTB hits (Count)
system.cpu1.branchPred.BTBHitRatio           0.998455                       # BTB Hit Ratio (Ratio)
system.cpu1.branchPred.RASUsed              104766913                       # Number of times the RAS was used to get a target. (Count)
system.cpu1.branchPred.RASIncorrect              1914                       # Number of incorrect RAS predictions. (Count)
system.cpu1.branchPred.indirectLookups         166460                       # Number of indirect predictor lookups. (Count)
system.cpu1.branchPred.indirectHits             82151                       # Number of indirect target hits. (Count)
system.cpu1.branchPred.indirectMisses           84309                       # Number of indirect misses. (Count)
system.cpu1.branchPred.indirectMispredicted        40025                       # Number of mispredicted indirect branches. (Count)
system.cpu1.commit.commitSquashedInsts       25891770                       # The number of squashed insts skipped by commit (Count)
system.cpu1.commit.commitNonSpecStalls       17407629                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu1.commit.branchMispredicts           310529                       # The number of times a branch was mispredicted (Count)
system.cpu1.commit.numCommittedDist::samples    949182556                       # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::mean     1.786966                       # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::stdev     2.761572                       # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::0      544403809     57.36%     57.36% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::1      114631775     12.08%     69.43% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::2       44214907      4.66%     74.09% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::3       35237790      3.71%     77.80% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::4       26421790      2.78%     80.59% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::5       52403749      5.52%     86.11% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::6        8868586      0.93%     87.04% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::7       17536398      1.85%     88.89% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::8      105463752     11.11%    100.00% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
