
---------- Begin Simulation Statistics ----------
simSeconds                                  10.193699                       # Number of seconds simulated (Second)
simTicks                                 10193698536000                       # Number of ticks simulated (Tick)
finalTick                                10193698536000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 248929.51                       # Real time elapsed on the host (Second)
hostTickRate                                 40950141                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16926012                       # Number of bytes of host memory used (Byte)
simInsts                                  69073642920                       # Number of instructions simulated (Count)
simOps                                    69073642936                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   277483                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     277483                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                     10193698570                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    43054790392                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   11141                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   40079274818                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued             154265706                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined          8518110769                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined       5334912117                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              11059                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples        10193576389                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              3.931817                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.778600                       # Number of insts issued each cycle (Count)
system.cpu0.iew.iqFullEvents                   608661                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu0.iew.lsqFullEvents                   89958                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu0.iew.memOrderViolationEvents       4108876                       # Number of memory order violations (Count)
system.cpu0.iew.predictedTakenIncorrect     192203362                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu0.iew.predictedNotTakenIncorrect    178122848                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu0.iew.branchMispredicts           370326210                       # Number of branch mispredicts detected at execute (Count)
system.cpu0.iew.instsToCommit             39084093113                       # Cumulative count of insts sent to commit (Count)
system.cpu0.iew.writebackCount            38793183274                       # Cumulative count of insts written-back (Count)
system.cpu0.iew.producerInst              24578660621                       # Number of instructions producing a value (Count)
system.cpu0.iew.consumerInst              32993424252                       # Number of instructions consuming a value (Count)
system.cpu0.iew.wbRate                       3.805604                       # Insts written-back per cycle ((Count/Cycle))
system.cpu0.iew.wbFanout                     0.744956                       # Average fanout of values written-back ((Count/Count))
system.cpu0.lsq0.forwLoads                  249309002                       # Number of loads that had data forwarded from stores (Count)
system.cpu0.lsq0.squashedLoads             1974539654                       # Number of loads squashed (Count)
system.cpu0.lsq0.ignoredResponses             1730687                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu0.lsq0.memOrderViolation            4108876                       # Number of memory ordering violations (Count)
system.cpu0.lsq0.squashedStores             765972160                       # Number of stores squashed (Count)
system.cpu0.lsq0.rescheduledLoads                 442                       # Number of loads that were rescheduled (Count)
system.cpu0.lsq0.blockedByCache                     0                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu0.lsq0.loadToUse::samples        7401409080                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::mean             2.517229                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::stdev            0.570728                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::0-9            7401408191    100.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::10-19                 264      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::20-29                  26      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::30-39                  22      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::40-49                  34      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::50-59                  38      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::60-69                 201      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::70-79                 117      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::80-89                  63      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::90-99                  49      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::100-109                26      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::110-119                 3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::120-129                21      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::130-139                24      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::overflows               1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::max_value             310                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::total          7401409080                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.mmu.dtb.readHits                        0                       # read hits (Count)
system.cpu0.mmu.dtb.readMisses                      0                       # read misses (Count)
system.cpu0.mmu.dtb.readAccesses                    0                       # read accesses (Count)
system.cpu0.mmu.dtb.writeHits                       0                       # write hits (Count)
system.cpu0.mmu.dtb.writeMisses                     0                       # write misses (Count)
system.cpu0.mmu.dtb.writeAccesses                   0                       # write accesses (Count)
system.cpu0.mmu.dtb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu0.mmu.dtb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu0.mmu.dtb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu0.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 10193698536000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.mmu.itb.readHits                        0                       # read hits (Count)
system.cpu0.mmu.itb.readMisses                      0                       # read misses (Count)
system.cpu0.mmu.itb.readAccesses                    0                       # read accesses (Count)
system.cpu0.mmu.itb.writeHits                       0                       # write hits (Count)
system.cpu0.mmu.itb.writeMisses                     0                       # write misses (Count)
system.cpu0.mmu.itb.writeAccesses                   0                       # write accesses (Count)
system.cpu0.mmu.itb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu0.mmu.itb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu0.mmu.itb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu0.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 10193698536000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.power_state.pwrStateResidencyTicks::ON 10193698536000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.rename.squashCycles             283186246                       # Number of cycles rename is squashing (Cycle)
system.cpu0.rename.idleCycles              1242695083                       # Number of cycles rename is idle (Cycle)
system.cpu0.rename.blockCycles              936558916                       # Number of cycles rename is blocking (Cycle)
system.cpu0.rename.serializeStallCycles         39674                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu0.rename.runCycles               7381844335                       # Number of cycles rename is running (Cycle)
system.cpu0.rename.unblockCycles            349252135                       # Number of cycles rename is unblocking (Cycle)
system.cpu0.rename.renamedInsts           46002234055                       # Number of instructions processed by rename (Count)
system.cpu0.rename.ROBFullEvents               110897                       # Number of times rename has blocked due to ROB full (Count)
system.cpu0.rename.IQFullEvents              55497559                       # Number of times rename has blocked due to IQ full (Count)
system.cpu0.rename.LQFullEvents             140216577                       # Number of times rename has blocked due to LQ full (Count)
system.cpu0.rename.SQFullEvents              75290814                       # Number of times rename has blocked due to SQ full (Count)
system.cpu0.rename.renamedOperands        33218588182                       # Number of destination operands rename has renamed (Count)
system.cpu0.rename.lookups                59427394306                       # Number of register rename lookups that rename has made (Count)
system.cpu0.rename.intLookups             57268261578                       # Number of integer rename lookups (Count)
system.cpu0.rename.fpLookups                      999                       # Number of floating rename lookups (Count)
system.cpu0.rename.committedMaps          24793243782                       # Number of HB maps that are committed (Count)
system.cpu0.rename.undoneMaps              8425344339                       # Number of HB maps that are undone due to squashing (Count)
system.cpu0.rename.serializing                  12495                       # count of serializing insts renamed (Count)
system.cpu0.rename.tempSerializing              12857                       # count of temporary serializing insts renamed (Count)
system.cpu0.rename.skidInsts               1048576139                       # count of insts added to the skid buffer (Count)
system.cpu0.rob.reads                     49305686510                       # The number of ROB reads (Count)
system.cpu0.rob.writes                    87334388015                       # The number of ROB writes (Count)
system.cpu0.thread_0.numInsts             34536690687                       # Number of Instructions committed (Count)
system.cpu0.thread_0.numOps               34536690695                       # Number of Ops committed (Count)
